form_row_id,contract_filename,contract_id,question_id,question_text,answer_type,answer,normalized_at
9,Contract__7.pdf,contract__7,Q_list_the_owner_project_required_reports_01571777,List the Owner / Project Required Reports,text,"Monthly progress report - A201, 8.2.5",2026-01-25T19:55:50
5,Contract__8.pdf,contract__8,Q_list_the_owner_project_required_reports_01571777,List the Owner / Project Required Reports,text,"Monthly Report, including Cost Report and Schedule Progress Report",2026-01-25T19:55:50
19,Contract__18.pdf,contract__18,Q_list_the_owner_project_required_reports_01571777,List the Owner / Project Required Reports,text,- Monthly Commitment Log - Monthly Contingency tracking log - Monthly Buyout Savings Tracking Log - Monthly construction schedule update - Submittal/RFI logs - GMP Accounting records including change order logs. - Site safety reports - Actual/Projected cash flow reports - Monthly progress photos,2026-01-25T19:55:50
7,Contract__9.pdf,contract__9,Q_list_the_owner_project_required_reports_01571777,List the Owner / Project Required Reports,text,"Allowance Status, Contingency Status, Schedule Update, Executive Summary",2026-01-25T19:55:50
14,Contract__10.pdf,contract__10,Q_list_the_owner_project_required_reports_01571777,List the Owner / Project Required Reports,text,3.13.2 (Monthly Report; Suppliers/Fabricators Report; others upon request by Owner and Owner's Lender) 10.2.12 Safety Reports (upon accident),2026-01-25T19:55:50
24,Contract__11.pdf,contract__11,Q_list_the_owner_project_required_reports_01571777,List the Owner / Project Required Reports,text,Monthly Report,2026-01-25T19:55:50
13,Contract__19.pdf,contract__19,Q_list_the_owner_project_required_reports_01571777,List the Owner / Project Required Reports,text,Cost/Budget Reports Monthly Report,2026-01-25T19:55:50
10,Contract__20.pdf,contract__20,Q_list_the_owner_project_required_reports_01571777,List the Owner / Project Required Reports,text,monthly owner report (see 3.06),2026-01-25T19:55:50
16,Contract__21.pdf,contract__21,Q_list_the_owner_project_required_reports_01571777,List the Owner / Project Required Reports,text,"Weekly issues update captured in OAC meeting minutes. Monthly reports including financial, schedule and an overall project executive",2026-01-25T19:55:50
12,Contract__12.pdf,contract__12,Q_list_the_owner_project_required_reports_01571777,List the Owner / Project Required Reports,text,Cost Reports Project Reports (Monthly Report),2026-01-25T19:55:50
17,Contract__22.pdf,contract__22,Q_list_the_owner_project_required_reports_01571777,List the Owner / Project Required Reports,text,Monthly Report - Article 2.6.f,2026-01-25T19:55:50
18,Contract__13.pdf,contract__13,Q_list_the_owner_project_required_reports_01571777,List the Owner / Project Required Reports,text,monthly notification of lien claimants,2026-01-25T19:55:50
21,Contract__14.pdf,contract__14,Q_list_the_owner_project_required_reports_01571777,List the Owner / Project Required Reports,text,"Schedule, RFI Log, Submittal Log, Change Order Log, Project Narrative",2026-01-25T19:55:50
26,Contract__23.pdf,contract__23,Q_list_the_owner_project_required_reports_01571777,List the Owner / Project Required Reports,text,"TAB Report, Commissioning Report",2026-01-25T19:55:50
20,Contract__24.pdf,contract__24,Q_list_the_owner_project_required_reports_01571777,List the Owner / Project Required Reports,text,"20.3 - Monthly schedule 54.4 - At Clinet's request to be performed by IMC and IMC's subcontractors: SOC 1 Type 2Audit report, performed by a client's acceptable firm, preferably KPMG, PwC, among others) Attachment XII - Quarterly diversity reports",2026-01-25T19:55:50
25,Contract__16.pdf,contract__16,Q_list_the_owner_project_required_reports_01571777,List the Owner / Project Required Reports,text,"TAB Report, Fire Alarm Report, Commissioning Report",2026-01-25T19:55:50
27,Contract__25.pdf,contract__25,Q_list_the_owner_project_required_reports_01571777,List the Owner / Project Required Reports,text,"20.3 - Monthly schedule 54.4 - At Client's request to be performed by IMC and IMC's subcontractors: SOC 1 Type 2Audit report, performed by a client's acceptable firm, preferably KPMG, PwC, among others) Attachment XII - Quarterly diversity reports""",2026-01-25T19:55:50
1,,nan,Q_list_the_owner_project_required_reports_01571777,List the Owner / Project Required Reports,text,WEF,2026-01-25T19:55:50
8,Contract__1.pdf,contract__1,Q_is_owner_allowed_to_occupy_building_prior_to_subst_ecaf1644,Is Owner Allowed to Occupy Building Prior to Substantial Completion Article?,boolean,Yes,2026-01-25T19:55:50
6,Contract__2.pdf,contract__2,Q_is_owner_allowed_to_occupy_building_prior_to_subst_ecaf1644,Is Owner Allowed to Occupy Building Prior to Substantial Completion Article?,boolean,No,2026-01-25T19:55:50
3,Contract__3.pdf,contract__3,Q_is_owner_allowed_to_occupy_building_prior_to_subst_ecaf1644,Is Owner Allowed to Occupy Building Prior to Substantial Completion Article?,boolean,Yes,2026-01-25T19:55:50
23,Contract__4.pdf,contract__4,Q_is_owner_allowed_to_occupy_building_prior_to_subst_ecaf1644,Is Owner Allowed to Occupy Building Prior to Substantial Completion Article?,boolean,No,2026-01-25T19:55:50
11,Contract__5.pdf,contract__5,Q_is_owner_allowed_to_occupy_building_prior_to_subst_ecaf1644,Is Owner Allowed to Occupy Building Prior to Substantial Completion Article?,boolean,No,2026-01-25T19:55:50
15,Contract__6.pdf,contract__6,Q_is_owner_allowed_to_occupy_building_prior_to_subst_ecaf1644,Is Owner Allowed to Occupy Building Prior to Substantial Completion Article?,boolean,No,2026-01-25T19:55:50
9,Contract__7.pdf,contract__7,Q_is_owner_allowed_to_occupy_building_prior_to_subst_ecaf1644,Is Owner Allowed to Occupy Building Prior to Substantial Completion Article?,boolean,Yes,2026-01-25T19:55:50
4,Contract__17.pdf,contract__17,Q_is_owner_allowed_to_occupy_building_prior_to_subst_ecaf1644,Is Owner Allowed to Occupy Building Prior to Substantial Completion Article?,boolean,Yes,2026-01-25T19:55:50
19,Contract__18.pdf,contract__18,Q_is_owner_allowed_to_occupy_building_prior_to_subst_ecaf1644,Is Owner Allowed to Occupy Building Prior to Substantial Completion Article?,boolean,No,2026-01-25T19:55:50
7,Contract__9.pdf,contract__9,Q_is_owner_allowed_to_occupy_building_prior_to_subst_ecaf1644,Is Owner Allowed to Occupy Building Prior to Substantial Completion Article?,boolean,No,2026-01-25T19:55:50
14,Contract__10.pdf,contract__10,Q_is_owner_allowed_to_occupy_building_prior_to_subst_ecaf1644,Is Owner Allowed to Occupy Building Prior to Substantial Completion Article?,boolean,No,2026-01-25T19:55:50
24,Contract__11.pdf,contract__11,Q_is_owner_allowed_to_occupy_building_prior_to_subst_ecaf1644,Is Owner Allowed to Occupy Building Prior to Substantial Completion Article?,boolean,No,2026-01-25T19:55:50
13,Contract__19.pdf,contract__19,Q_is_owner_allowed_to_occupy_building_prior_to_subst_ecaf1644,Is Owner Allowed to Occupy Building Prior to Substantial Completion Article?,boolean,No,2026-01-25T19:55:50
10,Contract__20.pdf,contract__20,Q_is_owner_allowed_to_occupy_building_prior_to_subst_ecaf1644,Is Owner Allowed to Occupy Building Prior to Substantial Completion Article?,boolean,No,2026-01-25T19:55:50
16,Contract__21.pdf,contract__21,Q_is_owner_allowed_to_occupy_building_prior_to_subst_ecaf1644,Is Owner Allowed to Occupy Building Prior to Substantial Completion Article?,boolean,Yes,2026-01-25T19:55:50
12,Contract__12.pdf,contract__12,Q_is_owner_allowed_to_occupy_building_prior_to_subst_ecaf1644,Is Owner Allowed to Occupy Building Prior to Substantial Completion Article?,boolean,No,2026-01-25T19:55:50
17,Contract__22.pdf,contract__22,Q_is_owner_allowed_to_occupy_building_prior_to_subst_ecaf1644,Is Owner Allowed to Occupy Building Prior to Substantial Completion Article?,boolean,Yes,2026-01-25T19:55:50
18,Contract__13.pdf,contract__13,Q_is_owner_allowed_to_occupy_building_prior_to_subst_ecaf1644,Is Owner Allowed to Occupy Building Prior to Substantial Completion Article?,boolean,Yes,2026-01-25T19:55:50
21,Contract__14.pdf,contract__14,Q_is_owner_allowed_to_occupy_building_prior_to_subst_ecaf1644,Is Owner Allowed to Occupy Building Prior to Substantial Completion Article?,boolean,Yes,2026-01-25T19:55:50
26,Contract__23.pdf,contract__23,Q_is_owner_allowed_to_occupy_building_prior_to_subst_ecaf1644,Is Owner Allowed to Occupy Building Prior to Substantial Completion Article?,boolean,Yes,2026-01-25T19:55:50
22,Contract__22.pdf,contract__22,Q_is_owner_allowed_to_occupy_building_prior_to_subst_ecaf1644,Is Owner Allowed to Occupy Building Prior to Substantial Completion Article?,boolean,Yes,2026-01-25T19:55:50
20,Contract__24.pdf,contract__24,Q_is_owner_allowed_to_occupy_building_prior_to_subst_ecaf1644,Is Owner Allowed to Occupy Building Prior to Substantial Completion Article?,boolean,No,2026-01-25T19:55:50
25,Contract__16.pdf,contract__16,Q_is_owner_allowed_to_occupy_building_prior_to_subst_ecaf1644,Is Owner Allowed to Occupy Building Prior to Substantial Completion Article?,boolean,Yes,2026-01-25T19:55:50
27,Contract__25.pdf,contract__25,Q_is_owner_allowed_to_occupy_building_prior_to_subst_ecaf1644,Is Owner Allowed to Occupy Building Prior to Substantial Completion Article?,boolean,No,2026-01-25T19:55:50
1,,nan,Q_is_owner_allowed_to_occupy_building_prior_to_subst_ecaf1644,Is Owner Allowed to Occupy Building Prior to Substantial Completion Article?,boolean,Yes,2026-01-25T19:55:50
3,Contract__3.pdf,contract__3,Q_if_the_owner_is_allowed_to_occupy_building_prior_t_f224a038,"If the Owner is Allowed to Occupy Building Prior to Substantial Completion, what is the Article #?",text,General Conditions 9.9,2026-01-25T19:55:50
5,Contract__8.pdf,contract__8,Q_if_the_owner_is_allowed_to_occupy_building_prior_t_f224a038,"If the Owner is Allowed to Occupy Building Prior to Substantial Completion, what is the Article #?",text,A201 - 9.9,2026-01-25T19:55:50
4,Contract__17.pdf,contract__17,Q_if_the_owner_is_allowed_to_occupy_building_prior_t_f224a038,"If the Owner is Allowed to Occupy Building Prior to Substantial Completion, what is the Article #?",text,"Yes, upon architects inspection.",2026-01-25T19:55:50
1,,nan,Q_if_the_owner_is_allowed_to_occupy_building_prior_t_f224a038,"If the Owner is Allowed to Occupy Building Prior to Substantial Completion, what is the Article #?",text,WEF,2026-01-25T19:55:50
8,Contract__1.pdf,contract__1,Q_hazardous_materials_imc_is_only_responsible_conten_d0ad3cae,Hazardous Materials - IMC is Only Responsible Content Created by Us or our Subcontractors,boolean,Yes,2026-01-25T19:55:50
6,Contract__2.pdf,contract__2,Q_hazardous_materials_imc_is_only_responsible_conten_d0ad3cae,Hazardous Materials - IMC is Only Responsible Content Created by Us or our Subcontractors,boolean,Yes,2026-01-25T19:55:50
3,Contract__3.pdf,contract__3,Q_hazardous_materials_imc_is_only_responsible_conten_d0ad3cae,Hazardous Materials - IMC is Only Responsible Content Created by Us or our Subcontractors,boolean,Yes,2026-01-25T19:55:50
23,Contract__4.pdf,contract__4,Q_hazardous_materials_imc_is_only_responsible_conten_d0ad3cae,Hazardous Materials - IMC is Only Responsible Content Created by Us or our Subcontractors,boolean,Yes,2026-01-25T19:55:50
11,Contract__5.pdf,contract__5,Q_hazardous_materials_imc_is_only_responsible_conten_d0ad3cae,Hazardous Materials - IMC is Only Responsible Content Created by Us or our Subcontractors,boolean,Yes,2026-01-25T19:55:50
15,Contract__6.pdf,contract__6,Q_hazardous_materials_imc_is_only_responsible_conten_d0ad3cae,Hazardous Materials - IMC is Only Responsible Content Created by Us or our Subcontractors,boolean,Yes,2026-01-25T19:55:50
9,Contract__7.pdf,contract__7,Q_hazardous_materials_imc_is_only_responsible_conten_d0ad3cae,Hazardous Materials - IMC is Only Responsible Content Created by Us or our Subcontractors,boolean,No,2026-01-25T19:55:50
5,Contract__8.pdf,contract__8,Q_hazardous_materials_imc_is_only_responsible_conten_d0ad3cae,Hazardous Materials - IMC is Only Responsible Content Created by Us or our Subcontractors,boolean,Yes,2026-01-25T19:55:50
4,Contract__17.pdf,contract__17,Q_hazardous_materials_imc_is_only_responsible_conten_d0ad3cae,Hazardous Materials - IMC is Only Responsible Content Created by Us or our Subcontractors,boolean,Yes,2026-01-25T19:55:50
19,Contract__18.pdf,contract__18,Q_hazardous_materials_imc_is_only_responsible_conten_d0ad3cae,Hazardous Materials - IMC is Only Responsible Content Created by Us or our Subcontractors,boolean,Yes,2026-01-25T19:55:50
7,Contract__9.pdf,contract__9,Q_hazardous_materials_imc_is_only_responsible_conten_d0ad3cae,Hazardous Materials - IMC is Only Responsible Content Created by Us or our Subcontractors,boolean,Yes,2026-01-25T19:55:50
14,Contract__10.pdf,contract__10,Q_hazardous_materials_imc_is_only_responsible_conten_d0ad3cae,Hazardous Materials - IMC is Only Responsible Content Created by Us or our Subcontractors,boolean,Yes,2026-01-25T19:55:50
13,Contract__19.pdf,contract__19,Q_hazardous_materials_imc_is_only_responsible_conten_d0ad3cae,Hazardous Materials - IMC is Only Responsible Content Created by Us or our Subcontractors,boolean,Yes,2026-01-25T19:55:50
10,Contract__20.pdf,contract__20,Q_hazardous_materials_imc_is_only_responsible_conten_d0ad3cae,Hazardous Materials - IMC is Only Responsible Content Created by Us or our Subcontractors,boolean,Yes,2026-01-25T19:55:50
16,Contract__21.pdf,contract__21,Q_hazardous_materials_imc_is_only_responsible_conten_d0ad3cae,Hazardous Materials - IMC is Only Responsible Content Created by Us or our Subcontractors,boolean,Yes,2026-01-25T19:55:50
12,Contract__12.pdf,contract__12,Q_hazardous_materials_imc_is_only_responsible_conten_d0ad3cae,Hazardous Materials - IMC is Only Responsible Content Created by Us or our Subcontractors,boolean,Yes,2026-01-25T19:55:50
17,Contract__22.pdf,contract__22,Q_hazardous_materials_imc_is_only_responsible_conten_d0ad3cae,Hazardous Materials - IMC is Only Responsible Content Created by Us or our Subcontractors,boolean,Yes,2026-01-25T19:55:50
18,Contract__13.pdf,contract__13,Q_hazardous_materials_imc_is_only_responsible_conten_d0ad3cae,Hazardous Materials - IMC is Only Responsible Content Created by Us or our Subcontractors,boolean,Yes,2026-01-25T19:55:50
26,Contract__23.pdf,contract__23,Q_hazardous_materials_imc_is_only_responsible_conten_d0ad3cae,Hazardous Materials - IMC is Only Responsible Content Created by Us or our Subcontractors,boolean,No,2026-01-25T19:55:50
22,Contract__22.pdf,contract__22,Q_hazardous_materials_imc_is_only_responsible_conten_d0ad3cae,Hazardous Materials - IMC is Only Responsible Content Created by Us or our Subcontractors,boolean,Yes,2026-01-25T19:55:50
20,Contract__24.pdf,contract__24,Q_hazardous_materials_imc_is_only_responsible_conten_d0ad3cae,Hazardous Materials - IMC is Only Responsible Content Created by Us or our Subcontractors,boolean,Yes,2026-01-25T19:55:50
25,Contract__16.pdf,contract__16,Q_hazardous_materials_imc_is_only_responsible_conten_d0ad3cae,Hazardous Materials - IMC is Only Responsible Content Created by Us or our Subcontractors,boolean,No,2026-01-25T19:55:50
27,Contract__25.pdf,contract__25,Q_hazardous_materials_imc_is_only_responsible_conten_d0ad3cae,Hazardous Materials - IMC is Only Responsible Content Created by Us or our Subcontractors,boolean,Yes,2026-01-25T19:55:50
1,,nan,Q_hazardous_materials_imc_is_only_responsible_conten_d0ad3cae,Hazardous Materials - IMC is Only Responsible Content Created by Us or our Subcontractors,boolean,Yes,2026-01-25T19:55:50
8,Contract__1.pdf,contract__1,Q_hazardous_materials_imc_is_entitled_to_stop_work_a_8e737d42,"Hazardous Materials - IMC is Entitled to Stop Work, and Recover Cost for Delay for Encountered Hazardous Material",boolean,Yes,2026-01-25T19:55:50
6,Contract__2.pdf,contract__2,Q_hazardous_materials_imc_is_entitled_to_stop_work_a_8e737d42,"Hazardous Materials - IMC is Entitled to Stop Work, and Recover Cost for Delay for Encountered Hazardous Material",boolean,Yes,2026-01-25T19:55:50
3,Contract__3.pdf,contract__3,Q_hazardous_materials_imc_is_entitled_to_stop_work_a_8e737d42,"Hazardous Materials - IMC is Entitled to Stop Work, and Recover Cost for Delay for Encountered Hazardous Material",boolean,Yes,2026-01-25T19:55:50
23,Contract__4.pdf,contract__4,Q_hazardous_materials_imc_is_entitled_to_stop_work_a_8e737d42,"Hazardous Materials - IMC is Entitled to Stop Work, and Recover Cost for Delay for Encountered Hazardous Material",boolean,Yes,2026-01-25T19:55:50
11,Contract__5.pdf,contract__5,Q_hazardous_materials_imc_is_entitled_to_stop_work_a_8e737d42,"Hazardous Materials - IMC is Entitled to Stop Work, and Recover Cost for Delay for Encountered Hazardous Material",boolean,Yes,2026-01-25T19:55:50
15,Contract__6.pdf,contract__6,Q_hazardous_materials_imc_is_entitled_to_stop_work_a_8e737d42,"Hazardous Materials - IMC is Entitled to Stop Work, and Recover Cost for Delay for Encountered Hazardous Material",boolean,Yes,2026-01-25T19:55:50
9,Contract__7.pdf,contract__7,Q_hazardous_materials_imc_is_entitled_to_stop_work_a_8e737d42,"Hazardous Materials - IMC is Entitled to Stop Work, and Recover Cost for Delay for Encountered Hazardous Material",boolean,Yes,2026-01-25T19:55:50
5,Contract__8.pdf,contract__8,Q_hazardous_materials_imc_is_entitled_to_stop_work_a_8e737d42,"Hazardous Materials - IMC is Entitled to Stop Work, and Recover Cost for Delay for Encountered Hazardous Material",boolean,Yes,2026-01-25T19:55:50
4,Contract__17.pdf,contract__17,Q_hazardous_materials_imc_is_entitled_to_stop_work_a_8e737d42,"Hazardous Materials - IMC is Entitled to Stop Work, and Recover Cost for Delay for Encountered Hazardous Material",boolean,Yes,2026-01-25T19:55:50
19,Contract__18.pdf,contract__18,Q_hazardous_materials_imc_is_entitled_to_stop_work_a_8e737d42,"Hazardous Materials - IMC is Entitled to Stop Work, and Recover Cost for Delay for Encountered Hazardous Material",boolean,Yes,2026-01-25T19:55:50
7,Contract__9.pdf,contract__9,Q_hazardous_materials_imc_is_entitled_to_stop_work_a_8e737d42,"Hazardous Materials - IMC is Entitled to Stop Work, and Recover Cost for Delay for Encountered Hazardous Material",boolean,Yes,2026-01-25T19:55:50
14,Contract__10.pdf,contract__10,Q_hazardous_materials_imc_is_entitled_to_stop_work_a_8e737d42,"Hazardous Materials - IMC is Entitled to Stop Work, and Recover Cost for Delay for Encountered Hazardous Material",boolean,Yes,2026-01-25T19:55:50
13,Contract__19.pdf,contract__19,Q_hazardous_materials_imc_is_entitled_to_stop_work_a_8e737d42,"Hazardous Materials - IMC is Entitled to Stop Work, and Recover Cost for Delay for Encountered Hazardous Material",boolean,Yes,2026-01-25T19:55:50
10,Contract__20.pdf,contract__20,Q_hazardous_materials_imc_is_entitled_to_stop_work_a_8e737d42,"Hazardous Materials - IMC is Entitled to Stop Work, and Recover Cost for Delay for Encountered Hazardous Material",boolean,Yes,2026-01-25T19:55:50
16,Contract__21.pdf,contract__21,Q_hazardous_materials_imc_is_entitled_to_stop_work_a_8e737d42,"Hazardous Materials - IMC is Entitled to Stop Work, and Recover Cost for Delay for Encountered Hazardous Material",boolean,Yes,2026-01-25T19:55:50
12,Contract__12.pdf,contract__12,Q_hazardous_materials_imc_is_entitled_to_stop_work_a_8e737d42,"Hazardous Materials - IMC is Entitled to Stop Work, and Recover Cost for Delay for Encountered Hazardous Material",boolean,Yes,2026-01-25T19:55:50
17,Contract__22.pdf,contract__22,Q_hazardous_materials_imc_is_entitled_to_stop_work_a_8e737d42,"Hazardous Materials - IMC is Entitled to Stop Work, and Recover Cost for Delay for Encountered Hazardous Material",boolean,Yes,2026-01-25T19:55:50
18,Contract__13.pdf,contract__13,Q_hazardous_materials_imc_is_entitled_to_stop_work_a_8e737d42,"Hazardous Materials - IMC is Entitled to Stop Work, and Recover Cost for Delay for Encountered Hazardous Material",boolean,Yes,2026-01-25T19:55:50
21,Contract__14.pdf,contract__14,Q_hazardous_materials_imc_is_entitled_to_stop_work_a_8e737d42,"Hazardous Materials - IMC is Entitled to Stop Work, and Recover Cost for Delay for Encountered Hazardous Material",boolean,Yes,2026-01-25T19:55:50
26,Contract__23.pdf,contract__23,Q_hazardous_materials_imc_is_entitled_to_stop_work_a_8e737d42,"Hazardous Materials - IMC is Entitled to Stop Work, and Recover Cost for Delay for Encountered Hazardous Material",boolean,Yes,2026-01-25T19:55:50
22,Contract__22.pdf,contract__22,Q_hazardous_materials_imc_is_entitled_to_stop_work_a_8e737d42,"Hazardous Materials - IMC is Entitled to Stop Work, and Recover Cost for Delay for Encountered Hazardous Material",boolean,Yes,2026-01-25T19:55:50
20,Contract__24.pdf,contract__24,Q_hazardous_materials_imc_is_entitled_to_stop_work_a_8e737d42,"Hazardous Materials - IMC is Entitled to Stop Work, and Recover Cost for Delay for Encountered Hazardous Material",boolean,Yes,2026-01-25T19:55:50
25,Contract__16.pdf,contract__16,Q_hazardous_materials_imc_is_entitled_to_stop_work_a_8e737d42,"Hazardous Materials - IMC is Entitled to Stop Work, and Recover Cost for Delay for Encountered Hazardous Material",boolean,Yes,2026-01-25T19:55:50
27,Contract__25.pdf,contract__25,Q_hazardous_materials_imc_is_entitled_to_stop_work_a_8e737d42,"Hazardous Materials - IMC is Entitled to Stop Work, and Recover Cost for Delay for Encountered Hazardous Material",boolean,Yes,2026-01-25T19:55:50
1,,nan,Q_hazardous_materials_imc_is_entitled_to_stop_work_a_8e737d42,"Hazardous Materials - IMC is Entitled to Stop Work, and Recover Cost for Delay for Encountered Hazardous Material",boolean,Yes,2026-01-25T19:55:50
8,Contract__1.pdf,contract__1,Q_what_is_the_labor_d0dda2f4,What is the Labor?,text,Project Labor Agreement,2026-01-25T19:55:50
6,Contract__2.pdf,contract__2,Q_what_is_the_labor_d0dda2f4,What is the Labor?,text,Non-Union,2026-01-25T19:55:50
3,Contract__3.pdf,contract__3,Q_what_is_the_labor_d0dda2f4,What is the Labor?,text,Non-Union,2026-01-25T19:55:50
23,Contract__4.pdf,contract__4,Q_what_is_the_labor_d0dda2f4,What is the Labor?,text,Non-Union,2026-01-25T19:55:50
11,Contract__5.pdf,contract__5,Q_what_is_the_labor_d0dda2f4,What is the Labor?,text,Prevailing Wage,2026-01-25T19:55:50
15,Contract__6.pdf,contract__6,Q_what_is_the_labor_d0dda2f4,What is the Labor?,text,Non-Union,2026-01-25T19:55:50
9,Contract__7.pdf,contract__7,Q_what_is_the_labor_d0dda2f4,What is the Labor?,text,Non-Union,2026-01-25T19:55:50
5,Contract__8.pdf,contract__8,Q_what_is_the_labor_d0dda2f4,What is the Labor?,text,Non-Union,2026-01-25T19:55:50
4,Contract__17.pdf,contract__17,Q_what_is_the_labor_d0dda2f4,What is the Labor?,text,Prevailing Wage,2026-01-25T19:55:50
19,Contract__18.pdf,contract__18,Q_what_is_the_labor_d0dda2f4,What is the Labor?,text,Non-Union,2026-01-25T19:55:50
7,Contract__9.pdf,contract__9,Q_what_is_the_labor_d0dda2f4,What is the Labor?,text,Non-Union,2026-01-25T19:55:50
14,Contract__10.pdf,contract__10,Q_what_is_the_labor_d0dda2f4,What is the Labor?,text,Union,2026-01-25T19:55:50
24,Contract__11.pdf,contract__11,Q_what_is_the_labor_d0dda2f4,What is the Labor?,text,Non-Union,2026-01-25T19:55:50
13,Contract__19.pdf,contract__19,Q_what_is_the_labor_d0dda2f4,What is the Labor?,text,Non-Union,2026-01-25T19:55:50
10,Contract__20.pdf,contract__20,Q_what_is_the_labor_d0dda2f4,What is the Labor?,text,Union,2026-01-25T19:55:50
16,Contract__21.pdf,contract__21,Q_what_is_the_labor_d0dda2f4,What is the Labor?,text,Union,2026-01-25T19:55:50
12,Contract__12.pdf,contract__12,Q_what_is_the_labor_d0dda2f4,What is the Labor?,text,Non-Union,2026-01-25T19:55:50
17,Contract__22.pdf,contract__22,Q_what_is_the_labor_d0dda2f4,What is the Labor?,text,Union,2026-01-25T19:55:50
18,Contract__13.pdf,contract__13,Q_what_is_the_labor_d0dda2f4,What is the Labor?,text,Non-Union,2026-01-25T19:55:50
26,Contract__23.pdf,contract__23,Q_what_is_the_labor_d0dda2f4,What is the Labor?,text,Prevailing Wage,2026-01-25T19:55:50
22,Contract__22.pdf,contract__22,Q_what_is_the_labor_d0dda2f4,What is the Labor?,text,Non-Union,2026-01-25T19:55:50
20,Contract__24.pdf,contract__24,Q_what_is_the_labor_d0dda2f4,What is the Labor?,text,Non-Union,2026-01-25T19:55:50
25,Contract__16.pdf,contract__16,Q_what_is_the_labor_d0dda2f4,What is the Labor?,text,Prevailing Wage,2026-01-25T19:55:50
27,Contract__25.pdf,contract__25,Q_what_is_the_labor_d0dda2f4,What is the Labor?,text,Non-Union,2026-01-25T19:55:50
1,,nan,Q_what_is_the_labor_d0dda2f4,What is the Labor?,text,Union,2026-01-25T19:55:50
8,Contract__1.pdf,contract__1,Q_is_imc_responsible_to_recover_delay_cost_schedule__e82b2e6e,Is IMC Responsible to Recover Delay (Cost & Schedule) for labor related work stoppage; strike etc.?,boolean,No,2026-01-25T19:55:50
6,Contract__2.pdf,contract__2,Q_is_imc_responsible_to_recover_delay_cost_schedule__e82b2e6e,Is IMC Responsible to Recover Delay (Cost & Schedule) for labor related work stoppage; strike etc.?,boolean,Yes,2026-01-25T19:55:50
3,Contract__3.pdf,contract__3,Q_is_imc_responsible_to_recover_delay_cost_schedule__e82b2e6e,Is IMC Responsible to Recover Delay (Cost & Schedule) for labor related work stoppage; strike etc.?,boolean,No,2026-01-25T19:55:50
23,Contract__4.pdf,contract__4,Q_is_imc_responsible_to_recover_delay_cost_schedule__e82b2e6e,Is IMC Responsible to Recover Delay (Cost & Schedule) for labor related work stoppage; strike etc.?,boolean,Yes,2026-01-25T19:55:50
11,Contract__5.pdf,contract__5,Q_is_imc_responsible_to_recover_delay_cost_schedule__e82b2e6e,Is IMC Responsible to Recover Delay (Cost & Schedule) for labor related work stoppage; strike etc.?,boolean,No,2026-01-25T19:55:50
15,Contract__6.pdf,contract__6,Q_is_imc_responsible_to_recover_delay_cost_schedule__e82b2e6e,Is IMC Responsible to Recover Delay (Cost & Schedule) for labor related work stoppage; strike etc.?,boolean,Yes,2026-01-25T19:55:50
9,Contract__7.pdf,contract__7,Q_is_imc_responsible_to_recover_delay_cost_schedule__e82b2e6e,Is IMC Responsible to Recover Delay (Cost & Schedule) for labor related work stoppage; strike etc.?,boolean,No,2026-01-25T19:55:50
5,Contract__8.pdf,contract__8,Q_is_imc_responsible_to_recover_delay_cost_schedule__e82b2e6e,Is IMC Responsible to Recover Delay (Cost & Schedule) for labor related work stoppage; strike etc.?,boolean,Yes,2026-01-25T19:55:50
4,Contract__17.pdf,contract__17,Q_is_imc_responsible_to_recover_delay_cost_schedule__e82b2e6e,Is IMC Responsible to Recover Delay (Cost & Schedule) for labor related work stoppage; strike etc.?,boolean,Yes,2026-01-25T19:55:50
19,Contract__18.pdf,contract__18,Q_is_imc_responsible_to_recover_delay_cost_schedule__e82b2e6e,Is IMC Responsible to Recover Delay (Cost & Schedule) for labor related work stoppage; strike etc.?,boolean,Yes,2026-01-25T19:55:50
7,Contract__9.pdf,contract__9,Q_is_imc_responsible_to_recover_delay_cost_schedule__e82b2e6e,Is IMC Responsible to Recover Delay (Cost & Schedule) for labor related work stoppage; strike etc.?,boolean,No,2026-01-25T19:55:50
14,Contract__10.pdf,contract__10,Q_is_imc_responsible_to_recover_delay_cost_schedule__e82b2e6e,Is IMC Responsible to Recover Delay (Cost & Schedule) for labor related work stoppage; strike etc.?,boolean,No,2026-01-25T19:55:50
24,Contract__11.pdf,contract__11,Q_is_imc_responsible_to_recover_delay_cost_schedule__e82b2e6e,Is IMC Responsible to Recover Delay (Cost & Schedule) for labor related work stoppage; strike etc.?,boolean,No,2026-01-25T19:55:50
13,Contract__19.pdf,contract__19,Q_is_imc_responsible_to_recover_delay_cost_schedule__e82b2e6e,Is IMC Responsible to Recover Delay (Cost & Schedule) for labor related work stoppage; strike etc.?,boolean,Yes,2026-01-25T19:55:50
10,Contract__20.pdf,contract__20,Q_is_imc_responsible_to_recover_delay_cost_schedule__e82b2e6e,Is IMC Responsible to Recover Delay (Cost & Schedule) for labor related work stoppage; strike etc.?,boolean,Yes,2026-01-25T19:55:50
16,Contract__21.pdf,contract__21,Q_is_imc_responsible_to_recover_delay_cost_schedule__e82b2e6e,Is IMC Responsible to Recover Delay (Cost & Schedule) for labor related work stoppage; strike etc.?,boolean,No,2026-01-25T19:55:50
